ticker,company_name,sector,score,fail_total,failed
1827.T,ナカノフドー建設,建設業,0.6717373410044016,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
8117.T,中央自動車工業,卸売業,0.6720141808924661,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4394.T,エクスモーション,情報・通信業,0.6722097131958102,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3983.T,オロ,情報・通信業,0.6724028753089911,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4417.T,グローバルセキュリティエキスパート,情報・通信業,0.6727825110152351,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
6778.T,アルチザネットワークス,電気機器,0.6728162708523628,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7189.T,西日本フィナンシャルホールディングス,銀行業,0.6740858207286546,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
208A.T,構造計画研究所ホールディングス,情報・通信業,0.6748403643384766,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4816.T,東映アニメーション,情報・通信業,0.6752576351986654,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
7490.T,日新商事,卸売業,0.6760233603482839,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7224.T,新明和工業,輸送用機器,0.678132052573501,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3135.T,マーケットエンタープライズ,小売業,0.6783074410554949,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
2485.T,ティア,サービス業,0.6783197154541989,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3670.T,協立情報通信,情報・通信業,0.6791334355571008,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
7417.T,南陽,卸売業,0.6793729114096706,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5888.T,ＤＡＩＷＡ ＣＹＣＬＥ,小売業,0.6798825721706134,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
8596.T,九州リースサービス,その他金融業,0.6800070770300624,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3097.T,物語コーポレーション,小売業,0.6802501920189437,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9708.T,帝国ホテル,サービス業,0.680543606467936,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7110.T,クラシコム,小売業,0.6807063781593685,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3559.T,ピーバンドットコム,卸売業,0.6809184430981069,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
7266.T,今仙電機製作所,輸送用機器,0.6818271119568267,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
5660.T,神鋼鋼線工業,鉄鋼,0.6820596952516819,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3484.T,イノベーションホールディングス,不動産業,0.6824038647515828,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7236.T,ティラド,輸送用機器,0.684039916461977,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
8025.T,ツカモトコーポレーション,卸売業,0.684854040447519,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
2221.T,岩塚製菓,食料品,0.6850936001511556,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2224.T,コモ,食料品,0.6853546397031449,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7229.T,ユタカ技研,輸送用機器,0.6854080528328803,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
3267.T,フィル・カンパニー,建設業,0.6886689761113901,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3712.T,情報企画,情報・通信業,0.6893685008435417,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4769.T,ＩＣ,情報・通信業,0.6896856758899113,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
8544.T,京葉銀行,銀行業,0.6901371300351168,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7805.T,プリントネット,その他製品,0.6903509027405883,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3791.T,ＩＧポート,情報・通信業,0.6904025382277015,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
4976.T,東洋ドライルーブ,化学,0.6906107795577805,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3028.T,アルペン,小売業,0.6907998106083898,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6248.T,横田製作所,機械,0.6911505093113816,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9306.T,東陽倉庫,倉庫・運輸関連業,0.6912875666755736,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3242.T,アーバネットコーポレーション,不動産業,0.6913144283649154,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6159.T,ミクロン精密,機械,0.6916327423882799,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4168.T,ヤプリ,情報・通信業,0.6925568202780947,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
9755.T,応用地質,サービス業,0.6926805103846752,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
8255.T,アクシアル リテイリング,小売業,0.6929902156984851,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
8343.T,秋田銀行,銀行業,0.6941140911159237,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4222.T,児玉化学工業,化学,0.6952695252799788,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
3402.T,東レ,繊維製品,0.6960726731608387,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
9857.T,英和,卸売業,0.6962524805940681,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2659.T,サンエー,小売業,0.6993761732161804,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6038.T,イード,サービス業,0.6996449550166975,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
8361.T,大垣共立銀行,銀行業,0.701988002589321,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4012.T,アクシス,情報・通信業,0.7031539796275448,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4439.T,東名,情報・通信業,0.703187528439487,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
8052.T,椿本興業,卸売業,0.7035062239852065,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
5958.T,三洋工業,金属製品,0.7037983415376945,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
6184.T,鎌倉新書,サービス業,0.7072314110569371,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7438.T,コンドーテック,卸売業,0.7077777370944822,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7550.T,ゼンショーホールディングス,小売業,0.7080012309336648,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
1815.T,鉄建建設,建設業,0.7082994891792993,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
2112.T,塩水港精糖,食料品,0.7084960165153062,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6224.T,ＪＲＣ,機械,0.7094589565796814,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3766.T,システムズ・デザイン,情報・通信業,0.7111316931319267,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3477.T,フォーライフ,不動産業,0.7118873379857632,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
2121.T,ＭＩＸＩ,情報・通信業,0.7122519126428403,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4481.T,ベース,情報・通信業,0.712999632173319,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3397.T,トリドールホールディングス,小売業,0.7131382351921811,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7191.T,イントラスト,その他金融業,0.7131581106901167,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9057.T,遠州トラック,陸運業,0.713340101046126,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9896.T,ＪＫホールディングス,卸売業,0.7142593435244056,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
8118.T,キング,繊維製品,0.7147732806897699,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3912.T,モバイルファクトリー,情報・通信業,0.7159225490053587,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
6562.T,ジーニー,サービス業,0.7169122962558822,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
7565.T,萬世電機,卸売業,0.7169987550911572,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9983.T,ファーストリテイリング,小売業,0.7171908690659998,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6481.T,ＴＨＫ,機械,0.7175830097613822,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
4519.T,中外製薬,医薬品,0.7231053320334555,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
7673.T,ダイコー通産,卸売業,0.7233058534752914,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2415.T,ヒューマンホールディングス,サービス業,0.7237045066035511,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8392.T,大分銀行,銀行業,0.7251671626923124,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
5901.T,東洋製罐グループホールディングス,金属製品,0.7258533019991211,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
8358.T,スルガ銀行,銀行業,0.7265955600300971,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
6643.T,戸上電機製作所,電気機器,0.7268975915737504,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4838.T,スペースシャワーＳＫＩＹＡＫＩホールディングス,情報・通信業,0.7278952040543668,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9820.T,エムティジェネックス,不動産業,0.7295146867939042,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
5729.T,日本精鉱,非鉄金属,0.7296157161496037,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
5699.T,イボキン,鉄鋼,0.7305092540832675,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9173.T,東海汽船,海運業,0.7307157051930644,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9324.T,安田倉庫,倉庫・運輸関連業,0.7316072265085646,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3671.T,ソフトマックス,情報・通信業,0.7332014840520861,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3449.T,テクノフレックス,金属製品,0.7337029022531342,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
2734.T,サーラコーポレーション,小売業,0.7345970369268919,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9672.T,東京都競馬,サービス業,0.7346244785861146,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7416.T,はるやまホールディングス,小売業,0.7351200719330355,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4694.T,ビー・エム・エル,サービス業,0.7353110189805276,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9021.T,西日本旅客鉄道,陸運業,0.7362770293914761,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
8219.T,青山商事,小売業,0.7376986040474353,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
9279.T,ギフトホールディングス,小売業,0.7378605344331611,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
7131.T,のむら産業,卸売業,0.7385867098294693,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
6617.T,東光高岳,電気機器,0.7389938291204694,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9731.T,白洋舎,サービス業,0.7392743808157702,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
2136.T,ヒップ,サービス業,0.741578538263478,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
2498.T,オリエンタルコンサルタンツホールディングス,サービス業,0.7425508836225448,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
9401.T,ＴＢＳホールディングス,情報・通信業,0.7427152121487899,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
250A.T,シマダヤ,食料品,0.7431600001341616,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4547.T,キッセイ薬品工業,医薬品,0.7438432465791559,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6853.T,共和電業,電気機器,0.7440644205388157,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4041.T,日本曹達,化学,0.7449625660886161,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7050.T,フロンティアインターナショナル,サービス業,0.7450062972151383,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
3391.T,ツルハホールディングス,小売業,0.7456575964035718,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / persistence_20d_pct>=65
9647.T,協和コンサルタンツ,サービス業,0.7466520113634966,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
9303.T,住友倉庫,倉庫・運輸関連業,0.7471747445057987,4,trend_r2>=0.75 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5363.T,東京窯業,ガラス・土石製品,0.747229398631327,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7371.T,Ｚｅｎｋｅｎ,サービス業,0.7481960560930098,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6836.T,ぷらっとホーム,電気機器,0.7493327020279661,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
6135.T,牧野フライス製作所,機械,0.7494234847832674,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / quarter_return_pct>=18 / persistence_20d_pct>=65
