trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.65,15.0,10.0,55.0,65.0,0.4,18.0,84,-9.190784283595722,-9.20824046659286,15.476190476190476,-9.903326700653503
0.55,15.0,10.0,45.0,65.0,0.45,22.0,109,-9.039352849610008,-9.418960244648321,18.34862385321101,-9.90347764269701
0.55,15.0,10.0,50.0,65.0,0.45,22.0,109,-9.039352849610008,-9.418960244648321,18.34862385321101,-9.90347764269701
0.7,25.0,5.0,55.0,55.0,0.35,18.0,82,-8.972221075933764,-10.191492431553067,18.29268292682927,-9.904369773941665
0.6,30.0,5.0,45.0,55.0,0.35,22.0,96,-8.77471722823129,-10.329131100103517,21.875,-9.904465942305112
0.6,30.0,5.0,50.0,55.0,0.35,22.0,96,-8.77471722823129,-10.329131100103517,21.875,-9.904465942305112
0.7,25.0,10.0,45.0,65.0,0.45,20.0,59,-9.101159610131685,-9.479409479409483,16.94915254237288,-9.904499396522318
0.7,25.0,10.0,50.0,65.0,0.45,20.0,59,-9.101159610131685,-9.479409479409483,16.94915254237288,-9.904499396522318
0.7,25.0,10.0,55.0,65.0,0.45,20.0,59,-9.101159610131685,-9.479409479409483,16.94915254237288,-9.904499396522318
0.6,20.0,5.0,45.0,50.0,0.35,18.0,134,-8.913421119358135,-10.219065961659428,19.402985074626866,-9.904823041011662
0.6,20.0,5.0,50.0,50.0,0.35,18.0,134,-8.913421119358135,-10.219065961659428,19.402985074626866,-9.904823041011662
0.6,20.0,5.0,45.0,55.0,0.45,20.0,122,-8.858292847293136,-10.219065961659428,20.491803278688526,-9.905328294184471
0.6,20.0,5.0,50.0,55.0,0.45,20.0,122,-8.858292847293136,-10.219065961659428,20.491803278688526,-9.905328294184471
0.7,25.0,10.0,45.0,60.0,0.4,18.0,66,-9.017040606609807,-9.773642633148466,18.181818181818183,-9.905553573259668
0.7,25.0,10.0,50.0,60.0,0.4,18.0,66,-9.017040606609807,-9.773642633148466,18.181818181818183,-9.905553573259668
0.7,25.0,10.0,55.0,60.0,0.4,18.0,66,-9.017040606609807,-9.773642633148466,18.181818181818183,-9.905553573259668
0.7,30.0,5.0,45.0,65.0,0.35,22.0,59,-8.941954409465602,-9.479409479409483,20.33898305084746,-9.905962153134363
0.7,30.0,5.0,50.0,65.0,0.35,22.0,59,-8.941954409465602,-9.479409479409483,20.33898305084746,-9.905962153134363
0.7,30.0,5.0,55.0,65.0,0.35,22.0,59,-8.941954409465602,-9.479409479409483,20.33898305084746,-9.905962153134363
0.7,25.0,5.0,45.0,65.0,0.35,20.0,70,-9.077717381934866,-9.66451676977993,17.142857142857142,-9.906104533630288
0.7,25.0,5.0,50.0,65.0,0.35,20.0,70,-9.077717381934866,-9.66451676977993,17.142857142857142,-9.906104533630288
0.7,25.0,5.0,55.0,65.0,0.35,20.0,70,-9.077717381934866,-9.66451676977993,17.142857142857142,-9.906104533630288
0.6,20.0,15.0,45.0,65.0,0.4,22.0,80,-8.924015551358707,-9.82381588711747,20.0,-9.906397140070453
0.6,20.0,15.0,50.0,65.0,0.4,22.0,80,-8.924015551358707,-9.82381588711747,20.0,-9.906397140070453
0.6,15.0,5.0,60.0,60.0,0.3,18.0,112,-9.061689929439087,-9.958749923518912,16.964285714285715,-9.906405324737566
0.7,20.0,15.0,55.0,50.0,0.35,18.0,66,-8.980482917198422,-10.191492431553067,18.181818181818183,-9.906982229157792
0.65,20.0,15.0,55.0,55.0,0.4,20.0,73,-8.918347055800407,-10.315109076218686,19.17808219178082,-9.907467104204938
0.65,25.0,10.0,60.0,65.0,0.4,22.0,60,-9.150356516052868,-10.095449316993811,15.0,-9.907515214827404
0.65,15.0,15.0,60.0,55.0,0.4,20.0,65,-9.114972599150466,-10.315109076218686,15.384615384615385,-9.908442528090365
0.65,15.0,10.0,45.0,65.0,0.4,18.0,86,-9.159045845614745,-9.20824046659286,16.27906976744186,-9.908553790569979
0.65,15.0,10.0,50.0,65.0,0.4,18.0,86,-9.159045845614745,-9.20824046659286,16.27906976744186,-9.908553790569979
0.55,25.0,5.0,55.0,65.0,0.3,20.0,104,-8.946411021212073,-10.535445072839185,18.269230769230766,-9.908783407673345
0.7,15.0,15.0,60.0,55.0,0.4,18.0,55,-9.176818076879952,-10.067875786887448,14.545454545454545,-9.90902722501722
0.65,20.0,18.0,60.0,55.0,0.35,22.0,49,-9.067345094583668,-10.315109076218686,16.3265306122449,-9.909394815091316
0.55,15.0,15.0,55.0,60.0,0.35,22.0,101,-9.012327662724047,-10.067875786887448,17.82178217821782,-9.909465109080354
0.55,20.0,10.0,55.0,55.0,0.35,22.0,129,-9.101418744354275,-9.479409479409483,17.05426356589147,-9.909740482908571
0.6,25.0,15.0,45.0,60.0,0.3,22.0,97,-8.820332203180103,-11.124999999999996,19.587628865979383,-9.909894058850206
0.6,25.0,15.0,50.0,60.0,0.3,22.0,97,-8.820332203180103,-11.124999999999996,19.587628865979383,-9.909894058850206
0.65,20.0,5.0,60.0,55.0,0.35,20.0,93,-9.03944364704088,-10.123022847100172,17.20430107526882,-9.910241311307562
0.55,30.0,15.0,45.0,65.0,0.3,20.0,75,-8.69744019445589,-12.134502923976608,20.0,-9.910890486853551
0.55,30.0,15.0,50.0,65.0,0.3,20.0,75,-8.69744019445589,-12.134502923976608,20.0,-9.910890486853551
0.6,15.0,15.0,55.0,60.0,0.4,22.0,86,-8.973431370317746,-10.095449316993811,18.6046511627907,-9.912542934689263
0.65,20.0,15.0,45.0,50.0,0.35,22.0,89,-8.951165930934733,-10.067875786887448,19.101123595505616,-9.91270462968241
0.65,20.0,15.0,50.0,50.0,0.35,22.0,89,-8.951165930934733,-10.067875786887448,19.101123595505616,-9.91270462968241
0.7,20.0,10.0,45.0,55.0,0.3,18.0,92,-9.081947229200699,-10.191492431553067,16.304347826086957,-9.912775416555569
0.7,20.0,10.0,50.0,55.0,0.3,18.0,92,-9.081947229200699,-10.191492431553067,16.304347826086957,-9.912775416555569
0.65,20.0,5.0,60.0,50.0,0.35,22.0,104,-9.052227037023316,-9.958749923518912,17.307692307692307,-9.914041934250914
0.7,20.0,18.0,45.0,65.0,0.3,18.0,42,-9.127381378053164,-9.441052311281695,16.666666666666664,-9.914135737326639
0.7,20.0,18.0,50.0,65.0,0.3,18.0,42,-9.127381378053164,-9.441052311281695,16.666666666666664,-9.914135737326639
0.7,20.0,18.0,55.0,65.0,0.3,18.0,42,-9.127381378053164,-9.441052311281695,16.666666666666664,-9.914135737326639
0.65,20.0,10.0,45.0,50.0,0.4,22.0,110,-9.100215365408282,-9.444167948389904,17.272727272727273,-9.915848051860138
0.65,20.0,10.0,50.0,50.0,0.4,22.0,110,-9.100215365408282,-9.444167948389904,17.272727272727273,-9.915848051860138
0.55,25.0,18.0,55.0,50.0,0.3,20.0,83,-8.967763790656512,-11.242312423124234,16.867469879518072,-9.915910621522412
0.55,15.0,5.0,60.0,50.0,0.3,22.0,158,-9.117375886838012,-10.095449316993811,15.822784810126583,-9.916066497359674
0.6,15.0,10.0,55.0,65.0,0.4,20.0,94,-9.163790684917558,-9.43002974211959,15.957446808510639,-9.916186674980292
0.55,20.0,5.0,45.0,50.0,0.35,18.0,151,-8.925698668389947,-10.315109076218686,19.205298013245034,-9.916222387629489
0.55,20.0,5.0,50.0,50.0,0.35,18.0,151,-8.925698668389947,-10.315109076218686,19.205298013245034,-9.916222387629489
0.7,15.0,10.0,60.0,65.0,0.4,18.0,64,-9.359623187141612,-8.906417270759071,12.5,-9.916274266564054
0.65,20.0,15.0,60.0,60.0,0.3,20.0,69,-8.877340727402151,-11.950549450549453,17.391304347826086,-9.916518940493408
0.6,15.0,15.0,45.0,60.0,0.4,22.0,91,-8.921996656959918,-10.067875786887448,19.78021978021978,-9.917720635882851
0.6,15.0,15.0,50.0,60.0,0.4,22.0,91,-8.921996656959918,-10.067875786887448,19.78021978021978,-9.917720635882851
0.65,15.0,10.0,55.0,65.0,0.45,20.0,83,-9.18142694455566,-9.402695143153906,15.66265060240964,-9.917782588296628
0.55,20.0,15.0,45.0,60.0,0.3,20.0,107,-8.745948707044214,-11.950549450549453,19.626168224299064,-9.918666176490655
0.55,20.0,15.0,50.0,60.0,0.3,20.0,107,-8.745948707044214,-11.950549450549453,19.626168224299064,-9.918666176490655
0.7,25.0,10.0,45.0,50.0,0.4,18.0,76,-9.04718485872608,-10.191492431553067,17.105263157894736,-9.91882565879312
0.7,25.0,10.0,50.0,50.0,0.4,18.0,76,-9.04718485872608,-10.191492431553067,17.105263157894736,-9.91882565879312
0.6,20.0,10.0,55.0,65.0,0.35,22.0,95,-9.127040630742865,-9.402695143153906,16.842105263157894,-9.918846537534773
0.6,15.0,10.0,45.0,65.0,0.4,20.0,99,-9.10689820523512,-9.457364341085272,17.17171717171717,-9.918894133510118
0.6,15.0,10.0,50.0,65.0,0.4,20.0,99,-9.10689820523512,-9.457364341085272,17.17171717171717,-9.918894133510118
0.7,20.0,10.0,60.0,50.0,0.3,22.0,95,-9.10583435133142,-10.315109076218686,15.789473684210526,-9.920185067875002
0.7,20.0,10.0,60.0,60.0,0.3,22.0,82,-9.050375794413503,-10.191492431553067,17.073170731707318,-9.920381245887546
0.65,20.0,15.0,45.0,55.0,0.4,20.0,75,-8.889218639656763,-10.315109076218686,20.0,-9.920729547278631
0.65,20.0,15.0,50.0,55.0,0.4,20.0,75,-8.889218639656763,-10.315109076218686,20.0,-9.920729547278631
0.6,20.0,10.0,45.0,65.0,0.35,22.0,100,-9.072554578565986,-9.43002974211959,18.0,-9.92125725535675
0.6,20.0,10.0,50.0,65.0,0.35,22.0,100,-9.072554578565986,-9.43002974211959,18.0,-9.92125725535675
0.65,25.0,5.0,45.0,55.0,0.35,18.0,96,-8.883574849756643,-10.491118490328123,19.791666666666664,-9.92175845036203
0.65,25.0,5.0,50.0,55.0,0.35,18.0,96,-8.883574849756643,-10.491118490328123,19.791666666666664,-9.92175845036203
0.55,15.0,15.0,45.0,65.0,0.35,20.0,91,-8.981358495608502,-10.067875786887448,18.681318681318682,-9.921764475702384
0.55,15.0,15.0,50.0,65.0,0.35,20.0,91,-8.981358495608502,-10.067875786887448,18.681318681318682,-9.921764475702384
0.7,15.0,10.0,60.0,65.0,0.45,20.0,63,-9.349975246875282,-9.013785790031815,12.698412698412698,-9.922279106559841
0.65,30.0,10.0,60.0,55.0,0.4,22.0,60,-8.946795387855511,-10.645510211283272,18.333333333333332,-9.92263382388981
0.6,20.0,15.0,55.0,65.0,0.4,22.0,75,-8.9831286156356,-10.067875786887448,18.666666666666668,-9.922797022411762
0.6,15.0,5.0,60.0,55.0,0.4,18.0,111,-9.15429800801613,-9.479409479409483,16.216216216216218,-9.9228987766169
0.7,20.0,5.0,55.0,60.0,0.35,18.0,88,-9.044404241700308,-9.66451676977993,18.181818181818183,-9.922996675316664
0.55,20.0,5.0,45.0,65.0,0.35,22.0,127,-8.992294509448246,-9.457364341085272,19.68503937007874,-9.923137456405458
0.55,20.0,5.0,50.0,65.0,0.35,22.0,127,-8.992294509448246,-9.457364341085272,19.68503937007874,-9.923137456405458
0.65,15.0,10.0,45.0,65.0,0.45,20.0,85,-9.149535285869971,-9.402695143153906,16.470588235294116,-9.92387488589441
0.65,15.0,10.0,50.0,65.0,0.45,20.0,85,-9.149535285869971,-9.402695143153906,16.470588235294116,-9.92387488589441
0.7,20.0,18.0,45.0,55.0,0.35,18.0,45,-9.02900593162683,-10.067875786887448,17.77777777777778,-9.923928223794604
0.7,20.0,18.0,45.0,55.0,0.4,18.0,45,-9.02900593162683,-10.067875786887448,17.77777777777778,-9.923928223794604
0.7,20.0,18.0,50.0,55.0,0.35,18.0,45,-9.02900593162683,-10.067875786887448,17.77777777777778,-9.923928223794604
0.7,20.0,18.0,50.0,55.0,0.4,18.0,45,-9.02900593162683,-10.067875786887448,17.77777777777778,-9.923928223794604
0.7,20.0,18.0,55.0,55.0,0.35,18.0,45,-9.02900593162683,-10.067875786887448,17.77777777777778,-9.923928223794604
0.7,20.0,18.0,55.0,55.0,0.4,18.0,45,-9.02900593162683,-10.067875786887448,17.77777777777778,-9.923928223794604
0.55,25.0,18.0,45.0,50.0,0.3,20.0,85,-8.932696160851084,-11.242312423124234,17.647058823529413,-9.924664904067928
0.55,25.0,18.0,50.0,50.0,0.3,20.0,85,-8.932696160851084,-11.242312423124234,17.647058823529413,-9.924664904067928
0.7,20.0,10.0,60.0,60.0,0.35,20.0,69,-9.123118375576377,-10.067875786887448,15.942028985507244,-9.925630213661607
0.65,30.0,10.0,45.0,50.0,0.3,20.0,92,-8.855878499529721,-11.579758312144222,18.478260869565215,-9.925747474021307
0.65,30.0,10.0,50.0,50.0,0.3,20.0,92,-8.855878499529721,-11.579758312144222,18.478260869565215,-9.925747474021307
0.7,30.0,10.0,60.0,55.0,0.45,20.0,49,-8.975952801433142,-10.343153123988348,18.367346938775512,-9.92583421077901
0.7,30.0,10.0,60.0,55.0,0.45,22.0,49,-8.975952801433142,-10.343153123988348,18.367346938775512,-9.92583421077901
0.7,20.0,5.0,55.0,50.0,0.3,18.0,112,-9.107404446091556,-10.191492431553067,16.071428571428573,-9.926363659341355
0.65,20.0,10.0,60.0,65.0,0.3,20.0,73,-9.163742190446307,-10.123022847100172,15.068493150684931,-9.926435692625088
0.6,15.0,10.0,60.0,60.0,0.35,20.0,90,-9.166708362702309,-9.773642633148466,15.555555555555555,-9.926880567502746
0.7,25.0,18.0,60.0,60.0,0.45,18.0,34,-9.177982905724292,-10.191492431553067,14.705882352941178,-9.927357349220841
0.6,15.0,5.0,60.0,60.0,0.45,20.0,99,-9.113776475012044,-9.479409479409483,17.17171717171717,-9.927665167688616
0.65,20.0,10.0,45.0,55.0,0.45,22.0,93,-9.007536405527913,-10.067875786887448,18.27956989247312,-9.927718601103647
0.65,20.0,10.0,50.0,55.0,0.45,22.0,93,-9.007536405527913,-10.067875786887448,18.27956989247312,-9.927718601103647
0.6,25.0,5.0,45.0,60.0,0.3,20.0,112,-8.836291656492424,-10.63148818739844,20.535714285714285,-9.927917675734228
0.6,25.0,5.0,50.0,60.0,0.3,20.0,112,-8.836291656492424,-10.63148818739844,20.535714285714285,-9.927917675734228
0.7,25.0,5.0,45.0,50.0,0.45,22.0,87,-8.98052125216012,-10.315109076218686,18.39080459770115,-9.929037029283677
0.7,25.0,5.0,50.0,50.0,0.45,22.0,87,-8.98052125216012,-10.315109076218686,18.39080459770115,-9.929037029283677
0.65,15.0,18.0,60.0,50.0,0.35,20.0,52,-9.241883832247154,-10.219065961659428,13.461538461538462,-9.929705579666539
0.65,15.0,18.0,60.0,50.0,0.4,20.0,52,-9.241883832247154,-10.219065961659428,13.461538461538462,-9.929705579666539
0.65,15.0,18.0,60.0,50.0,0.4,22.0,52,-9.241883832247154,-10.219065961659428,13.461538461538462,-9.929705579666539
0.7,15.0,18.0,45.0,55.0,0.3,18.0,49,-9.108942049193738,-10.067875786887448,16.3265306122449,-9.930809460368224
0.7,15.0,18.0,50.0,55.0,0.3,18.0,49,-9.108942049193738,-10.067875786887448,16.3265306122449,-9.930809460368224
0.7,15.0,18.0,55.0,55.0,0.3,18.0,49,-9.108942049193738,-10.067875786887448,16.3265306122449,-9.930809460368224
0.7,20.0,10.0,45.0,65.0,0.45,20.0,68,-9.186108623547849,-9.20824046659286,16.176470588235293,-9.930892778934036
0.7,20.0,10.0,50.0,65.0,0.45,20.0,68,-9.186108623547849,-9.20824046659286,16.176470588235293,-9.930892778934036
0.65,20.0,5.0,55.0,55.0,0.4,20.0,110,-9.01317487087591,-10.095449316993811,18.181818181818183,-9.93094299060262
0.65,20.0,5.0,55.0,50.0,0.45,20.0,112,-9.03127157228742,-10.095449316993811,17.857142857142858,-9.932650975590438
0.6,20.0,15.0,60.0,65.0,0.35,22.0,61,-9.107428061979046,-10.067875786887448,16.39344262295082,-9.932663782215723
0.7,20.0,18.0,45.0,65.0,0.35,18.0,40,-9.106754451197293,-9.441052311281695,17.5,-9.932846528434442
0.7,20.0,18.0,45.0,65.0,0.4,18.0,40,-9.106754451197293,-9.441052311281695,17.5,-9.932846528434442
0.7,20.0,18.0,50.0,65.0,0.35,18.0,40,-9.106754451197293,-9.441052311281695,17.5,-9.932846528434442
0.7,20.0,18.0,50.0,65.0,0.4,18.0,40,-9.106754451197293,-9.441052311281695,17.5,-9.932846528434442
0.7,20.0,18.0,55.0,65.0,0.35,18.0,40,-9.106754451197293,-9.441052311281695,17.5,-9.932846528434442
0.7,20.0,18.0,55.0,65.0,0.4,18.0,40,-9.106754451197293,-9.441052311281695,17.5,-9.932846528434442
0.7,25.0,18.0,45.0,60.0,0.3,18.0,44,-9.006407319421477,-10.191492431553067,18.181818181818183,-9.932906631380847
0.7,25.0,18.0,50.0,60.0,0.3,18.0,44,-9.006407319421477,-10.191492431553067,18.181818181818183,-9.932906631380847
0.7,25.0,18.0,55.0,60.0,0.3,18.0,44,-9.006407319421477,-10.191492431553067,18.181818181818183,-9.932906631380847
0.55,20.0,5.0,45.0,60.0,0.4,22.0,136,-8.952316904274438,-9.529582733378488,20.588235294117645,-9.933303362122224
0.55,20.0,5.0,50.0,60.0,0.4,22.0,136,-8.952316904274438,-9.529582733378488,20.588235294117645,-9.933303362122224
0.7,25.0,5.0,45.0,55.0,0.35,18.0,83,-9.001709413409497,-10.315109076218686,18.072289156626507,-9.93379758294733
0.7,25.0,5.0,50.0,55.0,0.35,18.0,83,-9.001709413409497,-10.315109076218686,18.072289156626507,-9.93379758294733
0.7,15.0,15.0,60.0,65.0,0.45,20.0,47,-9.329399359506322,-9.479409479409483,12.76595744680851,-9.934468049681396
0.7,15.0,15.0,60.0,65.0,0.45,22.0,47,-9.329399359506322,-9.479409479409483,12.76595744680851,-9.934468049681396
0.65,25.0,18.0,60.0,60.0,0.45,20.0,41,-9.179945708502617,-10.315109076218686,14.634146341463413,-9.934709787250325
0.65,25.0,18.0,60.0,60.0,0.45,22.0,41,-9.179945708502617,-10.315109076218686,14.634146341463413,-9.934709787250325
0.6,25.0,18.0,60.0,65.0,0.3,20.0,48,-9.056922478649525,-10.535445072839185,16.666666666666664,-9.934876234719457
0.6,20.0,10.0,55.0,55.0,0.4,22.0,109,-9.10898484724056,-9.479409479409483,17.431192660550458,-9.935171911959735
0.55,20.0,10.0,55.0,65.0,0.35,22.0,107,-9.143094721233483,-9.418960244648321,16.822429906542055,-9.935343713773996
0.7,25.0,10.0,60.0,50.0,0.35,20.0,70,-9.124075921280568,-10.329131100103517,15.714285714285714,-9.935650507717273
0.7,30.0,10.0,45.0,50.0,0.45,20.0,61,-8.92157066182745,-10.315109076218686,19.672131147540984,-9.936171554570272
0.7,30.0,10.0,45.0,50.0,0.45,22.0,61,-8.92157066182745,-10.315109076218686,19.672131147540984,-9.936171554570272
0.7,30.0,10.0,50.0,50.0,0.45,20.0,61,-8.92157066182745,-10.315109076218686,19.672131147540984,-9.936171554570272
0.7,30.0,10.0,50.0,50.0,0.45,22.0,61,-8.92157066182745,-10.315109076218686,19.672131147540984,-9.936171554570272
0.7,30.0,10.0,55.0,50.0,0.45,20.0,61,-8.92157066182745,-10.315109076218686,19.672131147540984,-9.936171554570272
0.7,30.0,10.0,55.0,50.0,0.45,22.0,61,-8.92157066182745,-10.315109076218686,19.672131147540984,-9.936171554570272
0.55,20.0,10.0,45.0,55.0,0.4,22.0,131,-9.05891430004562,-9.579755987347493,18.3206106870229,-9.93644919964997
0.55,20.0,10.0,50.0,55.0,0.4,22.0,131,-9.05891430004562,-9.579755987347493,18.3206106870229,-9.93644919964997
0.7,25.0,10.0,60.0,55.0,0.3,20.0,75,-9.06082568094162,-10.947867298578196,16.0,-9.936655064827876
0.7,25.0,5.0,55.0,50.0,0.45,18.0,81,-8.981576146477495,-10.315109076218686,18.51851851851852,-9.936678838719967
0.6,15.0,10.0,45.0,50.0,0.4,22.0,133,-9.154517241335263,-9.457364341085272,16.541353383458645,-9.936705269545323
0.6,15.0,10.0,50.0,50.0,0.4,22.0,133,-9.154517241335263,-9.457364341085272,16.541353383458645,-9.936705269545323
0.65,25.0,18.0,60.0,50.0,0.35,20.0,48,-9.184684875935256,-10.329131100103517,14.583333333333334,-9.937850685317803
0.65,25.0,18.0,60.0,50.0,0.4,20.0,48,-9.184684875935256,-10.329131100103517,14.583333333333334,-9.937850685317803
0.65,25.0,18.0,60.0,50.0,0.4,22.0,48,-9.184684875935256,-10.329131100103517,14.583333333333334,-9.937850685317803
0.65,20.0,15.0,60.0,65.0,0.35,20.0,53,-9.173944106820485,-10.123022847100172,15.09433962264151,-9.937945831129932
0.65,20.0,15.0,60.0,65.0,0.4,20.0,53,-9.173944106820485,-10.123022847100172,15.09433962264151,-9.937945831129932
0.55,15.0,10.0,45.0,65.0,0.45,20.0,108,-9.063277023940431,-9.449184862028902,18.51851851851852,-9.938201548202366
0.55,15.0,10.0,50.0,65.0,0.45,20.0,108,-9.063277023940431,-9.449184862028902,18.51851851851852,-9.938201548202366
0.55,20.0,10.0,45.0,50.0,0.3,20.0,150,-9.015761985978513,-10.645510211283272,17.333333333333336,-9.938372870956396
0.55,20.0,10.0,50.0,50.0,0.3,20.0,150,-9.015761985978513,-10.645510211283272,17.333333333333336,-9.938372870956396
0.65,20.0,5.0,60.0,55.0,0.4,20.0,90,-9.097834409726152,-10.095449316993811,16.666666666666664,-9.93912185280897
0.55,15.0,5.0,60.0,50.0,0.35,20.0,138,-9.181760181970674,-9.958749923518912,15.217391304347828,-9.93949115441233
0.65,15.0,15.0,55.0,50.0,0.35,20.0,83,-9.08596163427793,-10.123022847100172,16.867469879518072,-9.939710549093608
0.7,30.0,5.0,45.0,60.0,0.35,22.0,67,-8.887950693623822,-10.067875786887448,20.8955223880597,-9.939818313149376
0.7,30.0,5.0,50.0,60.0,0.35,22.0,67,-8.887950693623822,-10.067875786887448,20.8955223880597,-9.939818313149376
0.7,30.0,5.0,55.0,60.0,0.35,22.0,67,-8.887950693623822,-10.067875786887448,20.8955223880597,-9.939818313149376
0.65,20.0,10.0,55.0,55.0,0.45,20.0,89,-9.035657614662071,-10.067875786887448,17.97752808988764,-9.940635213483414
0.65,20.0,5.0,60.0,60.0,0.3,22.0,97,-8.983616810113961,-10.315109076218686,18.556701030927837,-9.940688786257963
0.65,20.0,15.0,60.0,60.0,0.35,20.0,60,-9.05525657320897,-10.63148818739844,16.666666666666664,-9.94121392215884
0.7,20.0,5.0,60.0,55.0,0.45,20.0,77,-9.17429325144524,-9.849624060150376,15.584415584415584,-9.941796424963451
0.55,20.0,18.0,55.0,60.0,0.3,22.0,84,-8.993134527185047,-10.63148818739844,17.857142857142858,-9.942374543917051
0.65,20.0,10.0,60.0,60.0,0.4,20.0,72,-9.102777014122283,-10.095449316993811,16.666666666666664,-9.944064457205101
0.7,25.0,15.0,45.0,50.0,0.3,22.0,84,-8.921983871566383,-11.449208374563824,17.857142857142858,-9.944234619295296
0.7,25.0,15.0,50.0,50.0,0.3,22.0,84,-8.921983871566383,-11.449208374563824,17.857142857142858,-9.944234619295296
0.7,25.0,15.0,55.0,50.0,0.3,22.0,84,-8.921983871566383,-11.449208374563824,17.857142857142858,-9.944234619295296
0.6,30.0,10.0,55.0,65.0,0.3,22.0,82,-8.86795346181749,-11.036433649289096,19.51219512195122,-9.944678695894474
0.55,15.0,10.0,45.0,50.0,0.4,18.0,140,-9.13330869806618,-9.468386910247379,17.142857142857142,-9.944884718944527
0.55,15.0,10.0,50.0,50.0,0.4,18.0,140,-9.13330869806618,-9.468386910247379,17.142857142857142,-9.944884718944527
0.6,15.0,10.0,55.0,60.0,0.4,20.0,104,-9.126298340182718,-9.468386910247379,17.307692307692307,-9.945677976646433
0.6,25.0,5.0,45.0,50.0,0.35,22.0,129,-8.886358385085144,-10.123022847100172,20.930232558139537,-9.945744496990976
0.6,25.0,5.0,50.0,50.0,0.35,22.0,129,-8.886358385085144,-10.123022847100172,20.930232558139537,-9.945744496990976
0.6,20.0,5.0,45.0,65.0,0.35,22.0,113,-9.025150232373901,-9.457364341085272,19.469026548672566,-9.945778619559194
0.6,20.0,5.0,50.0,65.0,0.35,22.0,113,-9.025150232373901,-9.457364341085272,19.469026548672566,-9.945778619559194
0.65,20.0,10.0,60.0,50.0,0.4,20.0,85,-9.175996802928484,-10.067875786887448,15.294117647058824,-9.945893186631642
0.6,15.0,10.0,45.0,60.0,0.4,20.0,109,-9.076345186376415,-9.479409479409483,18.34862385321101,-9.946015780817651
0.6,15.0,10.0,50.0,60.0,0.4,20.0,109,-9.076345186376415,-9.479409479409483,18.34862385321101,-9.946015780817651
0.55,20.0,18.0,45.0,60.0,0.3,22.0,86,-8.95788464338832,-10.63148818739844,18.6046511627907,-9.94686028872771
0.55,20.0,18.0,50.0,60.0,0.3,22.0,86,-8.95788464338832,-10.63148818739844,18.6046511627907,-9.94686028872771
0.6,20.0,5.0,45.0,60.0,0.35,22.0,126,-8.964064760384597,-9.529582733378488,20.634920634920633,-9.947275677320473
0.6,20.0,5.0,50.0,60.0,0.35,22.0,126,-8.964064760384597,-9.529582733378488,20.634920634920633,-9.947275677320473
0.55,25.0,5.0,45.0,50.0,0.35,22.0,143,-8.920997686327375,-10.123022847100172,20.27972027972028,-9.947458044949421
0.55,25.0,5.0,50.0,50.0,0.35,22.0,143,-8.920997686327375,-10.123022847100172,20.27972027972028,-9.947458044949421
0.55,15.0,10.0,45.0,50.0,0.45,22.0,136,-9.107126380557016,-9.529582733378488,17.647058823529413,-9.947971915855119
0.55,15.0,10.0,50.0,50.0,0.45,22.0,136,-9.107126380557016,-9.529582733378488,17.647058823529413,-9.947971915855119
0.7,25.0,18.0,60.0,55.0,0.45,18.0,35,-9.211273483388979,-10.315109076218686,14.285714285714285,-9.94806698883317
0.6,25.0,15.0,45.0,60.0,0.3,20.0,88,-8.78489711818299,-12.04252618726303,19.318181818181817,-9.948095670361806
0.6,25.0,15.0,50.0,60.0,0.3,20.0,88,-8.78489711818299,-12.04252618726303,19.318181818181817,-9.948095670361806
0.6,15.0,10.0,55.0,50.0,0.4,22.0,126,-9.200036126272945,-9.433145379227797,15.873015873015872,-9.94869845795769
0.65,15.0,15.0,45.0,50.0,0.35,20.0,85,-9.056316218187009,-10.123022847100172,17.647058823529413,-9.949524116460553
0.65,15.0,15.0,50.0,50.0,0.35,20.0,85,-9.056316218187009,-10.123022847100172,17.647058823529413,-9.949524116460553
0.65,30.0,5.0,45.0,50.0,0.3,22.0,109,-8.767132574343025,-11.208967173738992,21.100917431192663,-9.949730028453102
0.65,30.0,5.0,50.0,50.0,0.3,22.0,109,-8.767132574343025,-11.208967173738992,21.100917431192663,-9.949730028453102
0.65,25.0,5.0,45.0,60.0,0.35,22.0,96,-8.912364032472217,-9.958749923518912,20.833333333333336,-9.949733816172104
0.65,25.0,5.0,50.0,60.0,0.35,22.0,96,-8.912364032472217,-9.958749923518912,20.833333333333336,-9.949733816172104
0.7,20.0,10.0,60.0,60.0,0.45,20.0,63,-9.197419334866579,-9.479409479409483,15.873015873015872,-9.949753420533998
0.65,30.0,5.0,55.0,65.0,0.3,22.0,78,-8.814431619934439,-11.078417236158593,20.51282051282051,-9.95067954159173
0.55,15.0,15.0,55.0,55.0,0.3,22.0,125,-9.017806854793053,-11.124999999999996,16.8,-9.952306854793052
0.55,20.0,5.0,55.0,55.0,0.35,22.0,148,-9.044528704375475,-9.958749923518912,18.243243243243242,-9.952928190642403
0.7,25.0,18.0,45.0,55.0,0.3,18.0,45,-9.036112781745185,-10.315109076218686,17.77777777777778,-9.953011366297957
0.7,25.0,18.0,50.0,55.0,0.3,18.0,45,-9.036112781745185,-10.315109076218686,17.77777777777778,-9.953011366297957
